#
#-- optimal_damping GaAsSiO2H n_repeat=20 -- mixing=HybridMixing(1.0, 14, 1.0, var"#194#202"{Int64,var"#periodise#201"}(30, var"#periodise#201"(), Core.Box(0.9796124068570924), Core.Box(1.5213465358236058)), true, false)
#

Starting Arnoldi (now = 2020-07-29T04:09:29.694 ...

#--- 1 ---#
idcs      evals   residnorms   |P(X)|
  4    0.994499   0.0481736  3.79212e-16
  5      1.3399     0.26119  3.79978e-16
  7     2.20966    0.305077  3.73153e-16
  8     2.64679     0.24582  3.75009e-16
  9     2.96035     0.20002  3.82588e-16
 10     3.17044    0.108482  3.77227e-16
 11     3.74373   0.0163037  3.90353e-16
 12     5.45197  3.41689e-06  3.6329e-16

#--- 13 ---#
idcs      evals   residnorms   |P(X)|
  1      0.5713   0.0600838  3.84126e-16
  2    0.687549    0.142295  3.79733e-16
  3     0.86189    0.179299  3.77274e-16
  4    0.992133   0.0384456  3.80009e-16
  5     1.21749    0.324284  3.80629e-16
  8     2.32809    0.264483  3.74355e-16
  9     2.72911    0.186093  3.78312e-16
 10     3.00252    0.143859  3.77547e-16
 11     3.18634    0.084691  3.79949e-16
 12     3.74389  0.00693597  3.93214e-16
 13     5.45197  6.99775e-07  3.63535e-16

#--- 14 ---#
idcs      evals   residnorms   |P(X)|
  1    0.565157   0.0517355  3.89085e-16
  2    0.677733    0.131663  3.82601e-16
  3    0.815561    0.177371  3.76353e-16
  4    0.989944   0.0503471  3.79609e-16
  5      1.0888    0.268689  3.77544e-16
  9     2.50858     0.40651  3.7905e-16
 10     2.83431     0.29975  3.82394e-16
 11     3.04998    0.216675  3.77586e-16
 12     3.19426    0.127039  3.7713e-16
 13     3.74383  0.00433745  4.02878e-16
 14     5.45197  1.81506e-07  3.6253e-16

#--- 15 ---#
idcs      evals   residnorms   |P(X)|
  1    0.558248   0.0494527  3.88144e-16
  2    0.655205    0.123538  3.82231e-16
  3    0.761302     0.16299  3.7992e-16
  4    0.958257    0.164113  3.79335e-16
  5      0.9981   0.0800046  3.79722e-16
 10     2.63888    0.145071  3.8238e-16
 11     2.92299    0.138573  3.83899e-16
 12     3.12869    0.134562  3.81152e-16
 13      3.2165    0.135066  3.74357e-16
 14     3.74383  0.00156059  3.91229e-16
 15     5.45197  2.79628e-08  3.66313e-16

#--- 16 ---#
idcs      evals   residnorms   |P(X)|
  1    0.556167   0.0429471  3.83305e-16
  2    0.635081   0.0950091  3.7784e-16
  3     0.74905    0.126633  3.79898e-16
  4    0.919749    0.139746  3.80105e-16
  5    0.994104   0.0365191  3.80532e-16
 11     2.66323     0.16153  3.84302e-16
 12      2.9434    0.110239  3.80254e-16
 13      3.1393   0.0898626  3.82024e-16
 14     3.23108   0.0997259  3.71392e-16
 15     3.74384  0.000712198  3.87933e-16
 16     5.45197  6.04591e-09  3.62663e-16

#--- 17 ---#
idcs      evals   residnorms   |P(X)|
  1    0.554868   0.0378684  3.83079e-16
  2    0.620792    0.077118  3.81903e-16
  3    0.742038    0.111872  3.77219e-16
  4    0.886192    0.145451  3.79658e-16
  5    0.992321   0.0354468  3.79894e-16
 12     2.78575    0.320381  3.76792e-16
 13     2.97074    0.169175  3.83086e-16
 14     3.15403   0.0961795  3.77094e-16
 15     3.24313    0.108016  3.72956e-16
 16     3.74384  0.000384321  4.05634e-16
 17     5.45197  1.37022e-09  3.5937e-16

#--- 18 ---#
idcs      evals   residnorms   |P(X)|
  1    0.553354   0.0400898  3.8484e-16
  2     0.60898   0.0783524  3.78787e-16
  3    0.728939    0.132266  3.80838e-16
  4    0.838917    0.191232  3.798e-16
  5    0.986224    0.106721  3.79613e-16
 13     2.88663     0.16695  3.81099e-16
 14     3.02705    0.170187  3.77537e-16
 15     3.16582   0.0864202  3.84704e-16
 16     3.25953   0.0922924  3.70181e-16
 17     3.74384  0.000168589  3.93545e-16
 18     5.45197  2.67161e-10  3.61198e-16

#--- 19 ---#
idcs      evals   residnorms   |P(X)|
  1    0.551569   0.0381929  3.84783e-16
  2    0.599729   0.0730663  3.81348e-16
  3    0.706685    0.129833  3.81228e-16
  4    0.795958    0.160343  3.7368e-16
  5    0.949782    0.139217  3.79043e-16
 14     2.91461    0.117662  3.82526e-16
 15     3.05962    0.134605  3.76119e-16
 16     3.17223   0.0720395  3.85464e-16
 17     3.27173   0.0709756  3.7172e-16
 18     3.74384  7.47618e-05  3.92107e-16
 19     5.45197  5.33839e-11  3.6902e-16

#--- 20 ---#
idcs      evals   residnorms   |P(X)|
  1    0.549422    0.033272  3.86357e-16
  2    0.594773    0.064631  3.82738e-16
  3    0.682925     0.10864  3.80773e-16
  4    0.779834    0.120208  3.77493e-16
  5    0.921179    0.119412  3.81083e-16
 15     2.93846    0.122251  3.83208e-16
 16     3.07757    0.111109  3.76316e-16
 17     3.18471   0.0644951  3.84719e-16
 18     3.28119    0.061193  3.69593e-16
 19     3.74384  3.50763e-05  4.03097e-16
 20     5.45197  1.10016e-11  3.60048e-16

#--- 21 ---#
idcs      evals   residnorms   |P(X)|
  1    0.546933   0.0317704  3.85886e-16
  2    0.590041   0.0619504  3.85083e-16
  3    0.664302    0.102568  3.84541e-16
  4    0.765199    0.114402  3.7246e-16
  5    0.889094    0.150467  3.79758e-16
 16     2.96126    0.112952  3.79776e-16
 17     3.10111   0.0757028  3.77335e-16
 18     3.19355   0.0507716  3.81859e-16
 19     3.28893   0.0422852  3.77819e-16
 20     3.74384  1.33274e-05  3.99572e-16
 21     5.45197  1.90529e-12  3.62651e-16

#--- 22 ---#
idcs      evals   residnorms   |P(X)|
  1    0.545331   0.0312483  3.88965e-16
  2    0.584395   0.0594181  3.89501e-16
  3    0.649921   0.0947621  3.77833e-16
  4    0.749297    0.112867  3.74897e-16
  5    0.849548    0.159981  3.80259e-16
 17     2.98027    0.091403  3.79654e-16
 18      3.1176    0.055067  3.78068e-16
 19     3.19336   0.0381467  3.80153e-16
 20     3.29113   0.0254703  3.77223e-16
 21     3.74384  5.10054e-06  3.96927e-16
 22     5.45197  3.51674e-13  3.61409e-16

#--- 23 ---#
idcs      evals   residnorms   |P(X)|
  1     0.54409    0.029753  3.87214e-16
  2    0.577544   0.0513494  3.84284e-16
  3    0.640676   0.0781479  3.74148e-16
  4    0.731601   0.0995245  3.83678e-16
  5    0.824906    0.133403  3.80625e-16
 18     2.99788   0.0929944  3.78792e-16
 19     3.12174   0.0497029  3.8216e-16
 20     3.19306   0.0309585  3.87259e-16
 21      3.2909   0.0172526  3.69473e-16
 22     3.74384  2.22344e-06  3.8857e-16
 23     5.45197  7.16734e-14  3.62024e-16

#--- 24 ---#
idcs      evals   residnorms   |P(X)|
  1    0.542638   0.0316873  3.88759e-16
  2     0.57129   0.0490358  3.84888e-16
  3    0.631107   0.0705976  3.78169e-16
  4    0.716812      0.1002  3.82229e-16
  5    0.802641    0.126725  3.76667e-16
 19     3.01048   0.0948323  3.76211e-16
 20     3.12532   0.0405682  3.79225e-16
 21      3.1942   0.0228203  3.83654e-16
 22     3.29053   0.0106384  3.68725e-16
 23     3.74384  8.60673e-07  3.94412e-16
 24     5.45197  1.54738e-14  3.63256e-16

#--- 25 ---#
idcs      evals   residnorms   |P(X)|
  1     0.54123   0.0333309  3.89396e-16
  2    0.566527    0.047505  3.89099e-16
  3    0.621621   0.0652991  3.77003e-16
  4    0.702218    0.100328  3.84456e-16
  5    0.782628    0.118658  3.7501e-16
 20     3.02199    0.101621  3.77901e-16
 21     3.12836   0.0351035  3.77708e-16
 22     3.19578   0.0178517  3.83654e-16
 23     3.29035  0.00701887  3.73825e-16
 24     3.74384  3.56239e-07  3.93151e-16
 25     5.45197  1.67447e-14  3.59294e-16

#--- 26 ---#
idcs      evals   residnorms   |P(X)|
  1    0.539492   0.0324044  3.87798e-16
  2    0.563921    0.045076  3.84785e-16
  3    0.611807   0.0613311  3.80506e-16
  4    0.688123    0.095719  3.81413e-16
  5    0.761305    0.104202  3.81617e-16
 21     3.04241    0.100575  3.75579e-16
 22     3.13048   0.0314192  3.79132e-16
 23     3.19655   0.0133233  3.83257e-16
 24     3.29025  0.00427577  3.75722e-16
 25     3.74384  1.32824e-07  3.88152e-16
 26     5.45197  1.04314e-14  3.64278e-16

#--- 27 ---#
idcs      evals   residnorms   |P(X)|
  1    0.538035   0.0298918  3.87486e-16
  2     0.56264    0.041884  3.831e-16
  3     0.60494   0.0590758  3.77071e-16
  4    0.675291   0.0884721  3.80417e-16
  5    0.747151   0.0938126  3.78621e-16
 22     3.05514   0.0836623  3.74657e-16
 23     3.13343   0.0260678  3.75613e-16
 24     3.19609  0.00954812  3.77314e-16
 25     3.29009  0.00253275  3.79642e-16
 26     3.74384  5.14608e-08  3.8661e-16
 27     5.45197  4.38697e-15  3.69649e-16

#--- 28 ---#
idcs      evals   residnorms   |P(X)|
  1    0.536796   0.0293137  3.9057e-16
  2    0.560507   0.0401158  3.88642e-16
  3    0.598838    0.057183  3.84468e-16
  4    0.663074   0.0809247  3.7479e-16
  5    0.736458   0.0891603  3.79561e-16
 23     3.06506   0.0761854  3.75895e-16
 24     3.13465   0.0236323  3.80826e-16
 25     3.19629   0.0073692  3.83772e-16
 26     3.28993  0.00164358  3.76466e-16
 27     3.74384  2.13408e-08  3.95833e-16
 28     5.45197  2.65329e-15  3.65867e-16

#--- 29 ---#
idcs      evals   residnorms   |P(X)|
  1    0.535367   0.0277423  3.93579e-16
  2    0.557642   0.0355383  3.81021e-16
  3     0.59337   0.0506624  3.84927e-16
  4    0.652124   0.0699857  3.7589e-16
  5    0.725224   0.0849369  3.81984e-16
 24     3.07943   0.0622596  3.75276e-16
 25     3.13335   0.0203033  3.77899e-16
 26     3.19723  0.00495326  3.89658e-16
 27     3.28985  0.000936815  3.72655e-16
 28     3.74384  7.65821e-09  3.82733e-16
 29     5.45197  8.41434e-15  3.70145e-16

#--- 30 ---#
idcs      evals   residnorms   |P(X)|
  1    0.534403    0.022324  3.99046e-16
  2    0.556322   0.0280631  3.82754e-16
  3    0.590472   0.0415324  3.82979e-16
  4    0.645678   0.0587483  3.75771e-16
  5    0.716305   0.0781512  3.78178e-16
 25     3.08628   0.0568441  3.75933e-16
 26     3.13322   0.0185655  3.76595e-16
 27     3.19733  0.00374231  3.83472e-16
 28     3.28985  0.000604688  3.73984e-16
 29     3.74384  3.19729e-09  3.98126e-16
 30     5.45197  1.28385e-14  3.67361e-16

#--- 31 ---#
idcs      evals   residnorms   |P(X)|
  1    0.533719   0.0201918  3.92986e-16
  2    0.554852   0.0250622  3.88662e-16
  3    0.588245   0.0389341  3.86328e-16
  4    0.639242   0.0578878  3.74751e-16
  5    0.708358     0.08754  3.84011e-16
 26     3.09026    0.058346  3.75283e-16
 27     3.13454   0.0178746  3.7586e-16
 28     3.19698  0.00295095  3.84787e-16
 29     3.28984  0.000389309  3.75708e-16
 30     3.74384  1.26753e-09  3.82478e-16
 31     5.45197  5.73086e-15  3.59566e-16

#--- 32 ---#
idcs      evals   residnorms   |P(X)|
  1    0.533251   0.0176359  3.92821e-16
  2    0.553858   0.0226228  3.80244e-16
  3    0.585438   0.0368892  3.84215e-16
  4    0.632428   0.0565252  3.72826e-16
  5    0.697433   0.0911479  3.84852e-16
 27      3.0936   0.0528786  3.74224e-16
 28     3.13565   0.0151946  3.78719e-16
 29     3.19688  0.00206021  3.79275e-16
 30     3.28983  0.000224759  3.71288e-16
 31     3.74384  4.64097e-10  3.94014e-16
 32     5.45197  6.76957e-15  3.64878e-16

#--- 33 ---#
idcs      evals   residnorms   |P(X)|
  1    0.532893   0.0171702  3.9684e-16
  2    0.553302   0.0236901  3.80593e-16
  3     0.58249   0.0415667  3.88408e-16
  4    0.624338   0.0627918  3.78376e-16
  5    0.683388   0.0927784  3.82906e-16
 28     3.09494   0.0345686  3.75749e-16
 29     3.13592  0.00952805  3.78332e-16
 30     3.19699   0.0011518  3.79177e-16
 31     3.28983  0.000111421  3.7476e-16
 32     3.74384  1.59785e-10  3.98488e-16
 33     5.45197  7.36486e-15  3.60385e-16

#--- 34 ---#
idcs      evals   residnorms   |P(X)|
  1    0.532568   0.0147434  3.96041e-16
  2    0.552766   0.0218558  3.80951e-16
  3    0.579582   0.0402621  3.89843e-16
  4    0.617613   0.0581877  3.73892e-16
  5    0.671993   0.0771916  3.78756e-16
 29     3.09899    0.028763  3.78344e-16
 30     3.13562  0.00809488  3.76877e-16
 31     3.19707  0.000825421  3.79344e-16
 32     3.28983  6.95314e-05  3.81937e-16
 33     3.74384  6.57606e-11  3.94392e-16
 34     5.45197  7.11524e-15  3.59326e-16

#--- 35 ---#
idcs      evals   residnorms   |P(X)|
  1    0.532236   0.0138705  3.87467e-16
  2    0.552324   0.0220445  3.81746e-16
  3    0.577376   0.0431776  3.87366e-16
  4    0.612181    0.060828  3.76441e-16
  5    0.662533   0.0747763  3.80824e-16
 30     3.10289   0.0256447  3.73932e-16
 31     3.13559  0.00727429  3.78774e-16
 32     3.19708  0.000604314  3.83579e-16
 33     3.28982  4.30784e-05  3.7315e-16
 34     3.74384  2.6016e-11  3.94858e-16
 35     5.45197  1.14071e-14  3.64092e-16

#--- 36 ---#
idcs      evals   residnorms   |P(X)|
  1    0.531933   0.0128024  3.93097e-16
  2     0.55194   0.0223177  3.84128e-16
  3    0.575102   0.0473544  3.8699e-16
  4    0.605269   0.0607603  3.78257e-16
  5    0.653589   0.0677087  3.72456e-16
 31     3.10394   0.0246767  3.71648e-16
 32      3.1354  0.00630094  3.76649e-16
 33     3.19707  0.000436172  3.80005e-16
 34     3.28983  2.63286e-05  3.75086e-16
 35     3.74384  1.01266e-11  3.87108e-16
 36     5.45197  8.07296e-15  3.63809e-16

#--- 37 ---#
idcs      evals   residnorms   |P(X)|
  1    0.531673   0.0113523  3.91773e-16
  2    0.551252   0.0213225  3.86755e-16
  3    0.572687   0.0459777  3.86794e-16
  4    0.600115   0.0534131  3.93512e-16
  5    0.647069   0.0574417  3.67757e-16
 32     3.10329   0.0253456  3.68971e-16
 33     3.13514   0.0055308  3.76694e-16
 34     3.19709  0.000330773  3.79613e-16
 35     3.28983  1.71624e-05  3.75367e-16
 36     3.74384  4.26519e-12  3.88215e-16
 37     5.45197  6.5045e-15  3.6645e-16

 ──────────────────────────────────────────────────────────────────────────────
                                       Time                   Allocations      
                               ──────────────────────   ───────────────────────
       Tot / % measured:          1526833s / 100%          2123724GiB / 100%   

 Section               ncalls     time   %tot     avg     alloc   %tot      avg
 ──────────────────────────────────────────────────────────────────────────────
 apply_χ0                  37   1526420s   100%  41255s   2123456GiB100%   57391GiB
   Hamiltonian mult...  1.46M   245497s  16.1%   168ms   13499GiB 0.64%  9.49MiB
 mixing Hybrid             37     201s  0.01%   5.44s    163GiB  0.01%  4.40GiB
 PlaneWaveBasis             1    50.9s  0.00%   50.9s   33.1GiB  0.00%  33.1GiB
   Instantiation At...      1    32.6s  0.00%   32.6s   25.8GiB  0.00%  25.8GiB
   Instantiation Ewald      1    13.6s  0.00%   13.6s   7.07GiB  0.00%  7.07GiB
   Instantiation At...      1    3.85s  0.00%   3.85s   79.1MiB  0.00%  79.1MiB
   build_kpoints            1    355ms  0.00%   355ms    139MiB  0.00%   139MiB
   Instantiation Ki...      1    344ms  0.00%   344ms   8.08MiB  0.00%  8.08MiB
   Instantiation Ha...      1   14.9ms  0.00%  14.9ms   15.8MiB  0.00%  15.8MiB
   Instantiation Ps...      1    147μs  0.00%   147μs   4.92KiB  0.00%  4.92KiB
   Instantiation Xc         1   2.87μs  0.00%  2.87μs     32.0B  0.00%    32.0B
 spglib_get_symmetry        1   7.54ms  0.00%  7.54ms    425KiB  0.00%   425KiB
 ──────────────────────────────────────────────────────────────────────────────
