#
#-- optimal_damping GaAsSiO2H n_repeat=10 -- mixing=SimpleMixing(1.0)
#

Starting Arnoldi (now = 2020-07-27T22:28:25.293 ...

#--- 1 ---#
idcs      evals   residnorms   |P(X)|
  5     4.55973     1.21645  3.65816e-16
  6     6.40387     0.86347  3.46332e-16
  7     8.18252    0.474896  3.51903e-16
  8     12.6392  0.00329991  3.53534e-16

#--- 9 ---#
idcs      evals   residnorms   |P(X)|
  1    0.997749   0.0204616  3.98694e-16
  2     1.14402    0.337143  3.87321e-16
  3     1.97981    0.626257  3.79502e-16
  4     2.98271    0.632397  3.86821e-16
  5     4.32857    0.660192  3.60216e-16
  6     6.24369    0.590393  3.50721e-16
  7     8.08171    0.488089  3.58003e-16
  8     11.2145     3.56606  3.61221e-16
  9     12.6389  0.00807119  3.62359e-16

#--- 10 ---#
idcs      evals   residnorms   |P(X)|
  1    0.997356   0.0259063  3.97892e-16
  2     1.06791    0.228958  3.88857e-16
  3     1.65744     0.40949  3.85336e-16
  4     2.61786    0.555136  3.79411e-16
  5     3.32039    0.536247  3.71134e-16
  6     4.54687    0.304208  3.58238e-16
  7     6.32881    0.133103  3.55369e-16
  8     8.12242   0.0640674  3.49083e-16
  9     12.6389  0.00728621  3.57616e-16
 10     12.8004    0.395141  3.71356e-16

#--- 11 ---#
idcs      evals   residnorms   |P(X)|
  1    0.996412   0.0374535  3.96153e-16
  2     1.02836    0.153336  3.8869e-16
  3     1.49947    0.315137  3.85995e-16
  4     2.19904    0.470478  3.75045e-16
  5     2.95391    0.438223  3.85475e-16
  6     3.65128    0.453722  3.78344e-16
  7     4.61784    0.162791  3.6869e-16
  8     6.32926   0.0329243  3.64021e-16
  9     8.12392   0.0101481  3.45137e-16
 10     12.6388  0.000582578  3.55875e-16
 11     12.8097   0.0327223  3.62335e-16

#--- 12 ---#
idcs      evals   residnorms   |P(X)|
  1      0.9938   0.0697121  3.92254e-16
  2      1.0091    0.112909  3.92346e-16
  3     1.40053    0.321914  3.86958e-16
  4     1.87405    0.464197  3.80231e-16
  5     2.64141    0.512071  3.83205e-16
  7     3.90245    0.345889  3.72436e-16
  8     4.62686   0.0920067  3.64767e-16
  9     6.33012  0.00841454  3.52597e-16
 10      8.1239  0.00169689  3.52312e-16
 11     12.6388  5.2607e-05  3.60706e-16
 12     12.8101  0.00291088  3.57624e-16

#--- 13 ---#
idcs      evals   residnorms   |P(X)|
  1    0.987202   0.0903397  3.89152e-16
  2     1.00211   0.0612843  3.94893e-16
  3     1.30613    0.296852  3.89197e-16
  4     1.67413    0.354018  3.81498e-16
  5     2.35165    0.417245  3.71248e-16
  8      4.0715    0.382894  3.66545e-16
  9     4.63567   0.0684927  3.61032e-16
 10     6.33027  0.00248641  3.44159e-16
 11      8.1239  0.000317461  3.51222e-16
 12     12.6388  5.18617e-06  3.59973e-16
 13     12.8102  0.000282122  3.65809e-16

#--- 14 ---#
idcs      evals   residnorms   |P(X)|
  1    0.980016   0.0645904  3.88495e-16
  2     1.00033   0.0272854  3.97938e-16
  3     1.25163    0.205482  3.87396e-16
  4      1.5878    0.247582  3.85646e-16
  5     2.14777    0.365388  3.79545e-16
  9     4.32657    0.490331  3.68895e-16
 10     4.64168   0.0871043  3.57329e-16
 11     6.33022  0.000826537  3.63091e-16
 12      8.1239  6.33693e-05  3.64234e-16
 13     12.6388  5.26301e-07  3.60996e-16
 14     12.8102  2.811e-05  3.63175e-16

#--- 15 ---#
idcs      evals   residnorms   |P(X)|
  1    0.975557   0.0526943  3.88705e-16
  2    0.999734   0.0185383  3.98105e-16
  3     1.20859    0.189172  3.86529e-16
  4      1.5027    0.268208  3.8813e-16
  5     1.88088    0.392496  3.8076e-16
 10     4.50032    0.256112  3.7421e-16
 11     4.65423   0.0875681  3.56036e-16
 12     6.33023  0.000204222  3.57977e-16
 13      8.1239  9.93457e-06  3.49761e-16
 14     12.6388  4.40072e-08  3.62592e-16
 15     12.8102  2.30996e-06  3.64052e-16

#--- 16 ---#
idcs      evals   residnorms   |P(X)|
  1    0.972705   0.0436258  3.86903e-16
  2    0.999458   0.0143406  3.97667e-16
  3     1.17071    0.175875  3.90133e-16
  4     1.41654    0.256072  3.83099e-16
  5     1.72743     0.28398  3.81505e-16
 11     4.54572    0.147634  3.58403e-16
 12     4.65884    0.066947  3.54767e-16
 13     6.33024  5.41824e-05  3.48368e-16
 14      8.1239  1.69885e-06  3.455e-16
 15     12.6388  4.02189e-09  3.69562e-16
 16     12.8102  2.07468e-07  3.61889e-16

#--- 17 ---#
idcs      evals   residnorms   |P(X)|
  1    0.971463   0.0378279  3.86302e-16
  2    0.999346   0.0124636  3.98249e-16
  3     1.14605    0.168161  3.85375e-16
  4      1.3635    0.242769  3.83757e-16
  5     1.65015    0.248092  3.83036e-16
 12     4.56892    0.169872  3.54428e-16
 13     4.66472   0.0890038  3.66477e-16
 14     6.33024  2.16784e-05  3.49883e-16
 15      8.1239  4.17214e-07  3.64153e-16
 16     12.6388  5.0862e-10  3.62788e-16
 17     12.8102  2.57662e-08  3.71896e-16

#--- 18 ---#
idcs      evals   residnorms   |P(X)|
  1    0.969786   0.0333575  3.86719e-16
  2    0.999194   0.0112405  3.97776e-16
  3     1.11544    0.163201  3.89357e-16
  4     1.30068    0.220741  3.85344e-16
  5     1.57259    0.251934  3.86853e-16
 13     4.62788    0.180252  3.60733e-16
 14     4.69052    0.214128  3.60521e-16
 15     6.33024  6.35035e-06  3.58021e-16
 16      8.1239  7.30098e-08  3.59515e-16
 17     12.6388  4.56868e-11  3.5972e-16
 18     12.8102  2.27309e-09  3.698e-16

#--- 19 ---#
idcs      evals   residnorms   |P(X)|
  1    0.968885   0.0365592  3.87215e-16
  2    0.999076   0.0132578  3.98859e-16
  3     1.08739    0.181726  3.8754e-16
  4     1.25504    0.220786  3.85867e-16
  5     1.50631    0.267975  3.8287e-16
 14     4.64128    0.100801  3.59992e-16
 15     4.72667    0.194864  3.65159e-16
 16     6.33024  2.04564e-06  3.58403e-16
 17      8.1239  1.50609e-08  3.53867e-16
 18     12.6388  5.03502e-12  3.65738e-16
 19     12.8102  2.46193e-10  3.69507e-16

#--- 20 ---#
idcs      evals   residnorms   |P(X)|
  1    0.967361   0.0408912  3.86238e-16
  2    0.998832   0.0177914  3.99232e-16
  3     1.04883    0.167511  3.89757e-16
  4     1.21433    0.176458  3.87878e-16
  5     1.43098    0.228154  3.8508e-16
 15     4.64641   0.0649406  3.58391e-16
 16     4.76009    0.150682  3.6089e-16
 17     6.33024  5.83832e-07  3.49846e-16
 18      8.1239  2.64958e-09  3.46202e-16
 19     12.6388  4.60761e-13  3.63112e-16
 20     12.8102  2.21201e-11  3.68812e-16

#--- 21 ---#
idcs      evals   residnorms   |P(X)|
  1    0.965707   0.0438347  3.86735e-16
  2    0.998484   0.0248556  3.97987e-16
  3     1.02625    0.141794  3.91459e-16
  4     1.18811    0.143074  3.88053e-16
  5     1.38093    0.181067  3.83855e-16
 16     4.65076   0.0583511  3.58831e-16
 17      4.7804    0.134157  3.56557e-16
 18     6.33024  2.07072e-07  3.54225e-16
 19      8.1239  5.84407e-10  3.55624e-16
 20     12.6388  5.34679e-14  3.61158e-16
 21     12.8102  2.4972e-12  3.74392e-16

#--- 22 ---#
idcs      evals   residnorms   |P(X)|
  1    0.964085   0.0437539  3.83088e-16
  2    0.997583   0.0406928  3.96461e-16
  3     1.01058    0.105394  3.9261e-16
  4     1.16654    0.118292  3.85969e-16
  5     1.34266    0.162373  3.8533e-16
 17     4.65263   0.0724503  3.76097e-16
 18     4.80354    0.128424  3.61367e-16
 19     6.33024  6.3452e-08  3.50645e-16
 20      8.1239  1.07988e-10  3.52813e-16
 21     12.6388  1.17947e-14  3.55531e-16
 22     12.8102  2.34049e-13  3.62824e-16

#--- 23 ---#
idcs      evals   residnorms   |P(X)|
  1    0.962406   0.0429434  3.83579e-16
  2    0.994755   0.0643957  3.9382e-16
  3     1.00311   0.0635043  3.95864e-16
  4     1.15049    0.108987  3.89264e-16
  5     1.31068    0.166692  3.8029e-16
 18     4.65736   0.0709875  3.69786e-16
 19     4.81578   0.0860346  3.72545e-16
 20     6.33024  1.66114e-08  3.70951e-16
 21      8.1239  1.80148e-11  3.54708e-16
 22     12.6388  1.49637e-14  3.52946e-16
 23     12.8102  2.33271e-14  3.74465e-16

#--- 24 ---#
idcs      evals   residnorms   |P(X)|
  1     0.96044   0.0431788  3.82156e-16
  2     0.99048   0.0668242  3.93315e-16
  3     1.00094   0.0345153  3.97244e-16
  4     1.14419    0.119864  3.88577e-16
  5     1.27256    0.189254  3.85791e-16
 19     4.66253   0.0683705  3.64063e-16
 20     4.82039   0.0579939  3.80391e-16
 21     6.33024  4.98733e-09  3.55645e-16
 22      8.1239  3.47622e-12  3.53704e-16
 23     12.6388  2.69931e-14  3.60929e-16
 24     12.8102  2.02015e-14  3.79033e-16

#--- 25 ---#
idcs      evals   residnorms   |P(X)|
  1    0.958512   0.0363189  3.84551e-16
  2    0.985779   0.0505723  3.93395e-16
  3      1.0002   0.0179327  3.98456e-16
  4     1.12182    0.113513  3.88883e-16
  5     1.22715    0.147189  3.86458e-16
 20     4.66995    0.050343  3.64688e-16
 21     4.82329   0.0322166  3.76986e-16
 22     6.33024  1.11831e-09  3.542e-16
 23      8.1239  4.86096e-13  3.45664e-16
 24     12.6388  6.54301e-15  3.60736e-16
 25     12.8102  7.19417e-15  3.65048e-16

#--- 26 ---#
idcs      evals   residnorms   |P(X)|
  1    0.956517   0.0339482  3.83477e-16
  2    0.981923   0.0423771  3.92825e-16
  3    0.999846   0.0126779  3.98264e-16
  4      1.0959    0.113473  3.87679e-16
  5     1.19399    0.110548  3.87741e-16
 21     4.67218   0.0149086  3.74986e-16
 22     4.82405  0.00843139  3.74417e-16
 23     6.33024  1.64273e-10  3.54102e-16
 24      8.1239  4.98389e-14  3.43109e-16
 25     12.6388  9.77807e-15  3.55422e-16
 26     12.8102  2.98268e-14  3.60259e-16

#--- 27 ---#
idcs      evals   residnorms   |P(X)|
  1    0.955418   0.0321883  3.82147e-16
  2    0.980226   0.0388201  3.92426e-16
  3    0.999691   0.0113375  4.00051e-16
  4     1.08353    0.121471  3.86164e-16
  5      1.1752    0.110732  3.89652e-16
 22     4.67251  0.00556792  3.62799e-16
 23     4.82382  0.00286728  3.67331e-16
 24     6.33024  3.33082e-11  3.79214e-16
 25      8.1239  1.30491e-14  3.50558e-16
 26     12.6388  6.69027e-15  3.6632e-16
 27     12.8102  4.55707e-14  3.66986e-16

#--- 28 ---#
idcs      evals   residnorms   |P(X)|
  1    0.954669   0.0347411  3.81632e-16
  2    0.978785   0.0409207  3.92674e-16
  3    0.999591   0.0118659  3.98979e-16
  4     1.07398    0.141168  3.88703e-16
  5     1.16484    0.134494  3.87977e-16
 23     4.67264  0.00435945  3.6869e-16
 24      4.8239  0.00202018  3.54811e-16
 25     6.33024  1.2105e-11  3.54886e-16
 26      8.1239  6.26639e-15  3.45709e-16
 27     12.6388  1.37179e-14  3.61187e-16
 28     12.8102  8.11789e-15  3.70668e-16

#--- 29 ---#
idcs      evals   residnorms   |P(X)|
  1    0.953506   0.0287708  3.81029e-16
  2    0.977244    0.033692  3.91067e-16
  3     0.99945   0.0103694  3.98668e-16
  4     1.05479    0.115391  3.91418e-16
  5     1.15079    0.110848  3.91741e-16
 24     4.67267  0.00663491  3.53173e-16
 25     4.82392  0.00215337  3.60965e-16
 26     6.33024  3.84831e-12  3.53645e-16
 27      8.1239  1.24126e-14  3.50791e-16
 28     12.6388  1.60305e-14  3.56225e-16
 29     12.8102  2.59462e-14  3.69092e-16

#--- 30 ---#
idcs      evals   residnorms   |P(X)|
  1    0.952997   0.0301771  3.83647e-16
  2    0.976045   0.0364104  3.90086e-16
  3    0.999346   0.0123319  3.99041e-16
  4     1.04001    0.116958  3.90421e-16
  5     1.14132    0.119408  3.90481e-16
 25     4.67286  0.00807824  3.58143e-16
 26     4.82386  0.00148149  3.6612e-16
 27     6.33024  9.95688e-13  3.54414e-16
 28      8.1239  6.3298e-15  3.5957e-16
 29     12.6388  2.61268e-14  3.55527e-16
 30     12.8102  1.39034e-14  3.60919e-16

#--- 31 ---#
idcs      evals   residnorms   |P(X)|
  1    0.951655   0.0325591  3.81718e-16
  2    0.974647   0.0401006  3.90103e-16
  3    0.999114     0.01666  3.99715e-16
  4      1.0252    0.115472  3.91208e-16
  5     1.12652    0.125292  3.89275e-16
 26     4.67327   0.0105286  3.53972e-16
 27      4.8239  0.00100517  3.63878e-16
 28     6.33024  2.8254e-13  3.59046e-16
 29      8.1239  8.34871e-15  3.39959e-16
 30     12.6388  2.86697e-14  3.61147e-16
 31     12.8102  1.65655e-14  3.64709e-16

#--- 32 ---#
idcs      evals   residnorms   |P(X)|
  1    0.950269   0.0372991  3.79295e-16
  2    0.972148   0.0476886  3.86802e-16
  3    0.998406   0.0341701  3.97604e-16
  4     1.00904   0.0985158  3.92481e-16
  5     1.10833    0.115923  3.8972e-16
 27     4.67316  0.00885492  3.65795e-16
 28     4.82389  0.000483541  3.67569e-16
 29     6.33024  6.36774e-14  3.56289e-16
 30      8.1239  1.13726e-14  3.52084e-16
 31     12.6388  2.02656e-14  3.5836e-16
 32     12.8102  3.41261e-14  3.80772e-16

#--- 33 ---#
idcs      evals   residnorms   |P(X)|
  1    0.949392   0.0381526  3.78762e-16
  2    0.969836   0.0504453  3.8441e-16
  3    0.995435   0.0646676  3.9494e-16
  4     1.00187   0.0518207  3.95757e-16
  5     1.09804   0.0991774  3.89267e-16
 28     4.67289  0.00629564  3.62055e-16
 29     4.82389  0.000241988  3.59192e-16
 30     6.33024  2.71374e-14  3.53558e-16
 31      8.1239  2.99298e-14  3.43985e-16
 32     12.6388  3.00707e-14  3.52622e-16
 33     12.8102  1.2836e-14  3.65453e-16

#--- 34 ---#
idcs      evals   residnorms   |P(X)|
  1    0.947246   0.0404879  3.77547e-16
  2    0.967202   0.0502874  3.83553e-16
  3    0.990454   0.0613077  3.95505e-16
  4     1.00039   0.0231172  3.97814e-16
  5      1.0879   0.0947604  3.89429e-16
 29     4.67297  0.00343372  3.56461e-16
 30     4.82389  0.00011078  3.84518e-16
 31     6.33024  1.47252e-14  3.58904e-16
 32      8.1239  9.22061e-15  3.46066e-16
 33     12.6388  1.02836e-14  3.66077e-16
 34     12.8102  2.88671e-14  3.67195e-16

#--- 35 ---#
idcs      evals   residnorms   |P(X)|
  1    0.945278    0.035308  3.82257e-16
  2    0.964712    0.040396  3.86625e-16
  3    0.986519   0.0430063  3.96219e-16
  4    0.999989   0.0122345  3.98544e-16
  5     1.07487   0.0766753  3.90962e-16
 30     4.67309  0.00139334  3.67235e-16
 31     4.82389  3.96173e-05  3.56194e-16
 32     6.33024  1.43857e-14  3.66118e-16
 33      8.1239  6.8916e-15  3.65869e-16
 34     12.6388  2.18036e-14  3.73891e-16
 35     12.8102  2.0555e-14  3.67048e-16

#--- 36 ---#
idcs      evals   residnorms   |P(X)|
  1    0.944179   0.0300682  3.78995e-16
  2    0.963209   0.0328953  3.84279e-16
  3    0.984587   0.0330134  3.95236e-16
  4    0.999855  0.00878183  3.9879e-16
  5     1.06865   0.0724297  3.91121e-16
 31     4.67312  0.000479458  3.71502e-16
 32     4.82389  1.24974e-05  3.65777e-16
 33     6.33024  1.01703e-14  3.59904e-16
 34      8.1239  1.86534e-14  3.49043e-16
 35     12.6388  1.43556e-14  3.60446e-16
 36     12.8102  3.85608e-14  3.65058e-16

#--- 37 ---#
idcs      evals   residnorms   |P(X)|
  1     0.94288   0.0265389  3.80238e-16
  2    0.962295   0.0283492  3.85647e-16
  3    0.983294   0.0290408  3.94544e-16
  4    0.999761  0.00784126  3.97242e-16
  5     1.05744   0.0747317  3.89491e-16
 32     4.67312  0.000137261  3.66154e-16
 33     4.82389  3.31956e-06  3.54742e-16
 34     6.33024  2.14208e-14  3.51041e-16
 35      8.1239  2.87318e-14  3.59287e-16
 36     12.6388  1.40295e-14  3.54611e-16
 37     12.8102  1.48667e-14  3.7157e-16

#--- 38 ---#
idcs      evals   residnorms   |P(X)|
  1    0.942208   0.0256351  3.78976e-16
  2    0.961217   0.0272657  3.83012e-16
  3     0.98219   0.0281047  3.92605e-16
  4    0.999689  0.00790931  3.99223e-16
  5     1.04956   0.0883454  3.92884e-16
 33     4.67312  4.07689e-05  3.58131e-16
 34     4.82389  9.20998e-07  3.70512e-16
 35     6.33024  1.82489e-14  3.55059e-16
 36      8.1239  3.49183e-14  3.5874e-16
 37     12.6388  2.2941e-14  3.54037e-16
 38     12.8102  8.34798e-15  3.70141e-16

#--- 39 ---#
idcs      evals   residnorms   |P(X)|
  1    0.941053   0.0225914  3.78268e-16
  2    0.960307   0.0241074  3.81159e-16
  3    0.981087   0.0265655  3.93004e-16
  4    0.999591  0.00846968  3.98238e-16
  5      1.0349   0.0879195  3.92066e-16
 34     4.67312  1.10616e-05  3.60322e-16
 35     4.82389  2.32732e-07  3.6979e-16
 36     6.33024  3.22813e-14  3.46837e-16
 37      8.1239  1.36187e-14  3.64796e-16
 38     12.6388  5.04577e-14  3.59348e-16
 39     12.8102  2.52849e-14  3.63684e-16

#--- 40 ---#
idcs      evals   residnorms   |P(X)|
  1    0.940409   0.0217198  3.79099e-16
  2    0.959628   0.0244166  3.79995e-16
  3    0.979888   0.0293575  3.91979e-16
  4     0.99945   0.0117271  3.98576e-16
  5     1.02033   0.0846169  3.90585e-16
 35     4.67312  2.57312e-06  3.62006e-16
 36     4.82389  5.0778e-08  3.6808e-16
 37     6.33024  1.41488e-14  3.62492e-16
 38      8.1239  1.15079e-14  3.53772e-16
 39     12.6388  1.57885e-14  3.6253e-16
 40     12.8102  2.85732e-14  3.66901e-16

#--- 41 ---#
idcs      evals   residnorms   |P(X)|
  1    0.939646   0.0213053  3.79764e-16
  2    0.958685   0.0252556  3.81592e-16
  3    0.978436   0.0336665  3.92252e-16
  4    0.999082   0.0221325  3.98468e-16
  5     1.00837   0.0763057  3.93677e-16
 36     4.67312  6.31349e-07  3.69069e-16
 37     4.82389  1.16963e-08  3.754e-16
 38     6.33024  2.34254e-14  3.6072e-16
 39      8.1239  9.24516e-15  3.5014e-16
 40     12.6388  2.22018e-14  3.77575e-16
 41     12.8102  1.46416e-14  3.71055e-16

#--- 42 ---#
idcs      evals   residnorms   |P(X)|
  1    0.938807   0.0199109  3.78846e-16
  2    0.957943    0.025466  3.82349e-16
  3    0.976537   0.0378438  3.88215e-16
  4    0.996922    0.052433  3.95577e-16
  5     1.00152   0.0447383  3.96473e-16
 37     4.67312  1.46725e-07  3.6092e-16
 38     4.82389  2.54789e-09  3.51981e-16
 39     6.33024  1.34883e-14  3.59172e-16
 40      8.1239  1.20874e-14  3.57443e-16
 41     12.6388  1.17629e-14  3.62653e-16
 42     12.8102  2.99576e-14  3.6072e-16

#--- 43 ---#
idcs      evals   residnorms   |P(X)|
  1    0.938191   0.0185551  3.73199e-16
  2    0.957086   0.0256324  3.86089e-16
  3    0.974283   0.0397777  3.88021e-16
  4    0.992274   0.0498844  3.97348e-16
  5     1.00026   0.0170516  3.98177e-16
 38     4.67312  3.85137e-08  3.67839e-16
 39     4.82389  6.26302e-10  3.47963e-16
 40     6.33024  2.29113e-14  3.59633e-16
 41      8.1239  3.33934e-14  3.54451e-16
 42     12.6388  3.91644e-14  3.53516e-16
 43     12.8102  1.47794e-14  3.68407e-16

#--- 44 ---#
idcs      evals   residnorms   |P(X)|
  1    0.937583   0.0159993  3.69325e-16
  2    0.956525   0.0234908  3.82775e-16
  3    0.972608   0.0370825  3.87283e-16
  4     0.98949   0.0400742  3.96938e-16
  5     1.00003   0.0106585  3.97595e-16
 39     4.67312  1.02588e-08  3.62265e-16
 40     4.82389  1.56052e-10  3.62264e-16
 41     6.33024  2.25651e-14  3.57492e-16
 42      8.1239  1.26261e-14  3.53732e-16
 43     12.6388  4.60781e-15  3.64335e-16
 44     12.8102  8.96658e-15  3.68242e-16

#--- 45 ---#
idcs      evals   residnorms   |P(X)|
  1    0.937121   0.0135106  3.77099e-16
  2    0.955623   0.0209459  3.81507e-16
  3    0.970845   0.0319646  3.8777e-16
  4    0.987471   0.0308894  3.97132e-16
  5    0.999913  0.00757356  3.98293e-16
 40     4.67312  2.53317e-09  3.73516e-16
 41     4.82389  3.60819e-11  3.67763e-16
 42     6.33024  2.38638e-14  3.47028e-16
 43      8.1239  1.45784e-14  3.52711e-16
 44     12.6388  1.38067e-14  3.55158e-16
 45     12.8102  1.1871e-14  3.64885e-16

 ──────────────────────────────────────────────────────────────────────────────
                                       Time                   Allocations      
                               ──────────────────────   ───────────────────────
       Tot / % measured:           302569s / 100%          379020GiB / 100%    

 Section               ncalls     time   %tot     avg     alloc   %tot      avg
 ──────────────────────────────────────────────────────────────────────────────
 apply_χ0                  45   302415s   100%   6720s   378959GiB100%   8421GiB
   Hamiltonian mult...   892k   47379s  15.7%  53.1ms   4289GiB  1.13%  4.92MiB
 PlaneWaveBasis             1    15.6s  0.01%   15.6s   8.77GiB  0.00%  8.77GiB
   Instantiation At...      1    11.0s  0.00%   11.0s   7.18GiB  0.00%  7.18GiB
   Instantiation Ewald      1    3.13s  0.00%   3.13s   1.42GiB  0.00%  1.42GiB
   Instantiation At...      1    1.34s  0.00%   1.34s   42.7MiB  0.00%  42.7MiB
   build_kpoints            1   76.2ms  0.00%  76.2ms   85.2MiB  0.00%  85.2MiB
   Instantiation Ha...      1   4.01ms  0.00%  4.01ms   8.55MiB  0.00%  8.55MiB
   Instantiation Ki...      1   3.56ms  0.00%  3.56ms   4.19MiB  0.00%  4.19MiB
   Instantiation Ps...      1    211μs  0.00%   211μs   3.84KiB  0.00%  3.84KiB
   Instantiation Xc         1   1.85μs  0.00%  1.85μs     32.0B  0.00%    32.0B
 spglib_get_symmetry        1   3.35ms  0.00%  3.35ms    128KiB  0.00%   128KiB
 mixing Simple             45    443μs  0.00%  9.84μs     0.00B  0.00%    0.00B
 ──────────────────────────────────────────────────────────────────────────────
