#
#-- optimal_damping SiO2 n_repeat=39 -- mixing=KerkerMixing(1.0, 1.0)
#

Starting Arnoldi (now = 2020-07-26T14:22:33.166 ...

#--- 1 ---#
idcs      evals   residnorms   |P(X)|
  1    0.010603   0.0221412  4.63919e-16
  2   0.0778246   0.0523166  4.64555e-16
  3    0.222858    0.112137  4.45034e-16
  4    0.503678    0.138974  4.66443e-16
  5    0.726818    0.146524  4.64522e-16
  6    0.917916   0.0922322  4.4737e-16
  7     0.99078   0.0194095  4.47654e-16
  8      1.2135   0.0533271  4.48447e-16
  9     1.83345   0.0421345  4.53667e-16
 10      1.9299   0.0650658  4.53079e-16
 11     1.96396   0.0342276  4.58085e-16

#--- 12 ---#
idcs      evals   residnorms   |P(X)|
  1  0.00871629   0.0191376  4.71334e-16
  2   0.0751718    0.047868  4.62825e-16
  3    0.214773    0.131834  4.52231e-16
  4    0.442092    0.256606  4.58057e-16
  5    0.635689    0.266168  4.68808e-16
  7    0.980171    0.221649  4.48224e-16
  8     1.00146    0.240785  4.47485e-16
  9     1.22144   0.0820369  4.47367e-16
 10     1.83621   0.0213517  4.59141e-16
 11     1.93869   0.0338889  4.51167e-16
 12     1.96369   0.0232389  4.59843e-16

#--- 13 ---#
idcs      evals   residnorms   |P(X)|
  1   0.0093381   0.0161861  4.64003e-16
  2   0.0669292   0.0459452  4.64111e-16
  3    0.168644    0.112094  4.55508e-16
  4    0.343842    0.169391  4.64207e-16
  5    0.565587    0.137242  4.64126e-16
  8    0.991151   0.0190976  4.47784e-16
  9     1.21455   0.0470669  4.46477e-16
 10     1.66958    0.442533  4.45824e-16
 11     1.83525   0.0487209  4.61304e-16
 12     1.94124   0.0480098  4.52038e-16
 13     1.96504   0.0354116  4.57078e-16

#--- 14 ---#
idcs      evals   residnorms   |P(X)|
  1  0.00811623   0.0161691  4.70074e-16
  2   0.0606976   0.0598116  4.60638e-16
  3    0.122944    0.114069  4.54285e-16
  4    0.261911     0.11824  4.58413e-16
  5    0.483263    0.131065  4.5485e-16
  9    0.992452   0.0233346  4.46398e-16
 10     1.21699   0.0193838  4.43012e-16
 11     1.82784   0.0442858  4.5699e-16
 12     1.87969    0.108882  4.50853e-16
 13     1.94498   0.0389575  4.52281e-16
 14     1.96976   0.0327529  4.53829e-16

#--- 15 ---#
idcs      evals   residnorms   |P(X)|
  1  0.00748016   0.0182018  4.69148e-16
  2    0.051156    0.072831  4.59166e-16
  3    0.102259   0.0990601  4.59046e-16
  4    0.222723    0.103841  4.6459e-16
  5    0.428626    0.161334  4.58917e-16
 10     1.03246    0.264977  4.47288e-16
 11      1.2175   0.0268146  4.44768e-16
 12      1.8303    0.017797  4.58052e-16
 13     1.88357   0.0462424  4.4844e-16
 14     1.94823   0.0164027  4.5713e-16
 15     1.97035   0.0157081  4.60683e-16

#--- 16 ---#
idcs      evals   residnorms   |P(X)|
  1  0.00739075   0.0162466  4.71817e-16
  2   0.0414013    0.060367  4.5368e-16
  3   0.0894757   0.0563655  4.65972e-16
  4    0.220356   0.0817438  4.47103e-16
  5     0.37589    0.158278  4.61926e-16
 11      1.2169   0.0239895  4.4636e-16
 12     1.51368    0.459833  4.54417e-16
 13     1.83124     0.02234  4.55484e-16
 14     1.88802   0.0549555  4.44223e-16
 15     1.94876   0.0180206  4.54036e-16
 16     1.97066    0.016786  4.53862e-16

#--- 17 ---#
idcs      evals   residnorms   |P(X)|
  1  0.00666535    0.010687  4.7728e-16
  2   0.0361556   0.0367284  4.58912e-16
  3   0.0855141   0.0329307  4.6979e-16
  4    0.199769   0.0597726  4.54343e-16
  5    0.333723    0.113104  4.63671e-16
 12     1.21764   0.0161365  4.42943e-16
 13      1.8045    0.187976  4.53129e-16
 14     1.83346   0.0717222  4.57811e-16
 15     1.90924   0.0907383  4.52674e-16
 16     1.94925   0.0289462  4.59241e-16
 17     1.97209   0.0230105  4.53448e-16

#--- 18 ---#
idcs      evals   residnorms   |P(X)|
  1  0.00620169  0.00857299  4.68688e-16
  2   0.0345038   0.0302022  4.53967e-16
  3    0.083019   0.0298398  4.66039e-16
  4    0.189764   0.0852685  4.49755e-16
  5    0.279229    0.142815  4.47781e-16
 13     1.21842    0.026034  4.43505e-16
 14     1.82762   0.0204612  4.54083e-16
 15     1.86179   0.0539243  4.59473e-16
 16     1.91922   0.0570676  4.55435e-16
 17     1.95107   0.0186319  4.57772e-16
 18     1.97259   0.0135394  4.50863e-16

#--- 19 ---#
idcs      evals   residnorms   |P(X)|
  1  0.00633935   0.0114746  4.74959e-16
  2   0.0304746   0.0403827  4.61948e-16
  3   0.0771673   0.0430099  4.69349e-16
  4    0.156255    0.143691  4.53538e-16
  5    0.233332    0.122978  4.57952e-16
 14     1.24148    0.214632  4.42234e-16
 15     1.82771   0.0108027  4.54471e-16
 16     1.86013   0.0256137  4.54966e-16
 17     1.92259   0.0257401  4.54122e-16
 18      1.9516   0.0092922  4.60033e-16
 19     1.97277  0.00655254  4.52917e-16

#--- 20 ---#
idcs      evals   residnorms   |P(X)|
  1  0.00609737   0.0077506  4.64666e-16
  2   0.0295257   0.0282881  4.59306e-16
  3   0.0784785    0.042547  4.66473e-16
  4    0.123933    0.106165  4.52514e-16
  5    0.217496   0.0619338  4.61138e-16
 15     1.62706    0.431223  4.54577e-16
 16      1.8282   0.0187143  4.53858e-16
 17     1.86233   0.0407761  4.51177e-16
 18     1.92614   0.0354987  4.58816e-16
 19     1.95198   0.0133545  4.60708e-16
 20     1.97302  0.00861435  4.57534e-16

#--- 21 ---#
idcs      evals   residnorms   |P(X)|
  1   0.0058769   0.0061353  4.59428e-16
  2   0.0272346   0.0231445  4.61433e-16
  3    0.071829   0.0427332  4.66734e-16
  4    0.104041   0.0645167  4.59346e-16
  5    0.206309   0.0433638  4.6168e-16
 16     1.82676   0.0279715  4.56395e-16
 17     1.84679   0.0636615  4.64321e-16
 18     1.89528    0.101222  4.45078e-16
 19     1.93199   0.0665666  4.49762e-16
 20     1.95288   0.0222057  4.58296e-16
 21      1.9732   0.0105824  4.61848e-16

#--- 22 ---#
idcs      evals   residnorms   |P(X)|
  1  0.00594521  0.00708536  4.74774e-16
  2   0.0251042    0.027666  4.65205e-16
  3   0.0630803   0.0488801  4.62957e-16
  4   0.0979263   0.0513796  4.65464e-16
  5    0.205992   0.0683012  4.55032e-16
 17     1.82659  0.00862961  4.58514e-16
 18     1.85406   0.0248799  4.62108e-16
 19      1.8986   0.0461146  4.49583e-16
 20     1.93625   0.0320825  4.50632e-16
 21     1.95323   0.0128763  4.54622e-16
 22     1.97322  0.00531153  4.53161e-16

#--- 23 ---#
idcs      evals   residnorms   |P(X)|
  1  0.00569315  0.00512189  4.6942e-16
  2   0.0254803   0.0214975  4.5755e-16
  3   0.0631552   0.0488485  4.59359e-16
  4   0.0913433   0.0462088  4.54184e-16
  5     0.18938   0.0814198  4.49405e-16
 18     1.82753   0.0191056  4.55889e-16
 19     1.85151   0.0458481  4.53061e-16
 20     1.89896   0.0648856  4.50922e-16
 21     1.93867   0.0436333  4.49436e-16
 22     1.95374   0.0200385  4.58156e-16
 23     1.97349  0.00752664  4.51347e-16

#--- 24 ---#
idcs      evals   residnorms   |P(X)|
  1  0.00563775  0.00432831  4.65703e-16
  2   0.0234066   0.0192253  4.56263e-16
  3   0.0547793    0.041012  4.70587e-16
  4   0.0874271   0.0330156  4.64584e-16
  5    0.156705   0.0890876  4.54424e-16
 19     1.82919   0.0673173  4.56685e-16
 20     1.86345   0.0477666  4.58582e-16
 21      1.9199   0.0462484  4.55838e-16
 22     1.94823   0.0369528  4.55474e-16
 23     1.95954   0.0497558  4.51442e-16
 24      1.9739   0.0128459  4.63259e-16

#--- 25 ---#
idcs      evals   residnorms   |P(X)|
  1  0.00574261  0.00366521  4.70638e-16
  2     0.02232   0.0172303  4.79779e-16
  3   0.0503973   0.0349873  4.63467e-16
  4   0.0852562   0.0276196  4.65103e-16
  5    0.142361   0.0793734  4.53529e-16
 20      1.8428   0.0228201  4.56003e-16
 21      1.8722   0.0260293  4.4736e-16
 22     1.92105   0.0194592  4.54406e-16
 23     1.94991   0.0130517  4.58023e-16
 24     1.96166   0.0235583  4.48834e-16
 25     1.97381  0.00624338  4.56721e-16

#--- 26 ---#
idcs      evals   residnorms   |P(X)|
  1  0.00564597  0.00223912  4.79203e-16
  2   0.0223195   0.0109464  4.53722e-16
  3   0.0500299   0.0242744  4.62777e-16
  4   0.0824528   0.0195486  4.59906e-16
  5    0.132383   0.0475683  4.68578e-16
 21     1.84105   0.0304304  4.59297e-16
 22     1.87009   0.0280609  4.53073e-16
 23     1.92153   0.0187414  4.59685e-16
 24     1.94979   0.0114395  4.54667e-16
 25     1.96292   0.0219554  4.46858e-16
 26     1.97401  0.00649104  4.57245e-16

#--- 27 ---#
idcs      evals   residnorms   |P(X)|
  1  0.00561021  0.00112617  4.57674e-16
  2   0.0222032  0.00576592  4.6412e-16
  3   0.0485288   0.0127818  4.52929e-16
  4   0.0832956   0.0113151  4.5939e-16
  5    0.128923   0.0311114  4.47424e-16
 22     1.85429   0.0674218  4.64663e-16
 23     1.88402   0.0888966  4.50276e-16
 24     1.92499   0.0384849  4.53423e-16
 25     1.95022   0.0173285  4.58574e-16
 26     1.96465   0.0324579  4.44589e-16
 27     1.97432   0.0104872  4.62297e-16

#--- 28 ---#
idcs      evals   residnorms   |P(X)|
  1  0.00562015  0.000757763  4.63257e-16
  2   0.0221016  0.00403349  4.61829e-16
  3   0.0483866  0.00957872  4.72099e-16
  4   0.0828247  0.00937171  4.75028e-16
  5    0.127074   0.0289409  4.55902e-16
 23     1.86422   0.0287759  4.52656e-16
 24     1.90578   0.0573017  4.45899e-16
 25     1.92779    0.037035  4.57083e-16
 26     1.95134   0.0113488  4.57365e-16
 27     1.96698   0.0221698  4.43246e-16
 28     1.97438  0.00863128  4.63397e-16

#--- 29 ---#
idcs      evals   residnorms   |P(X)|
  1  0.00561251  0.000494633  4.65246e-16
  2   0.0221008  0.00272494  4.654e-16
  3   0.0484605  0.00695667  4.65357e-16
  4   0.0819178  0.00729452  4.62687e-16
  5    0.125402   0.0238398  4.4376e-16
 24     1.86588   0.0146178  4.48787e-16
 25     1.90788   0.0295409  4.50732e-16
 26     1.92996   0.0220984  4.58189e-16
 27     1.95125   0.0066846  4.55126e-16
 28     1.96776   0.0125059  4.4546e-16
 29     1.97451  0.00541343  4.56189e-16

#--- 30 ---#
idcs      evals   residnorms   |P(X)|
  1  0.00561613  0.00028838  4.67899e-16
  2   0.0220513  0.00164907  4.62397e-16
  3   0.0481626  0.00442248  4.59962e-16
  4   0.0824478  0.00527116  4.60733e-16
  5    0.123623   0.0203461  4.58767e-16
 25     1.86389   0.0363434  4.53403e-16
 26     1.90872   0.0500507  4.42774e-16
 27     1.93111   0.0375934  4.62632e-16
 28     1.95115   0.0108798  4.59785e-16
 29     1.96745   0.0177134  4.51357e-16
 30     1.97473  0.00737139  4.64961e-16

#--- 31 ---#
idcs      evals   residnorms   |P(X)|
  1   0.0056217  0.000146679  4.74095e-16
  2   0.0220667  0.000878973  4.52815e-16
  3   0.0481478  0.00256247  4.64439e-16
  4   0.0821579  0.00345792  4.58463e-16
  5     0.12266   0.0161687  4.52713e-16
 26     1.88009   0.0533877  4.46317e-16
 27     1.91975   0.0350295  4.60389e-16
 28     1.94123   0.0507235  4.51765e-16
 29     1.95201   0.0187378  4.60965e-16
 30     1.96933   0.0195786  4.45395e-16
 31     1.97488  0.00995338  4.54306e-16

#--- 32 ---#
idcs      evals   residnorms   |P(X)|
  1  0.00561535  9.61537e-05  4.6464e-16
  2    0.022063  0.000593501  4.63385e-16
  3   0.0482367  0.00183095  4.61198e-16
  4   0.0820943  0.00265814  4.7033e-16
  5    0.123093   0.0138828  4.58234e-16
 27     1.88383   0.0328804  4.50746e-16
 28      1.9198   0.0172559  4.58449e-16
 29      1.9414   0.0220878  4.44458e-16
 30     1.95249  0.00828719  4.65182e-16
 31     1.96979  0.00861547  4.45424e-16
 32     1.97494  0.00471648  4.60519e-16

#--- 33 ---#
idcs      evals   residnorms   |P(X)|
  1  0.00561729  4.11569e-05  4.76716e-16
  2   0.0220643  0.000261657  4.6087e-16
  3   0.0481588  0.000847843  4.58838e-16
  4   0.0821782  0.00135651  4.57526e-16
  5    0.121881  0.00823159  4.52366e-16
 28     1.88914   0.0467111  4.53434e-16
 29     1.92151   0.0261548  4.62858e-16
 30      1.9447   0.0380831  4.4481e-16
 31     1.95209   0.0184764  4.60797e-16
 32     1.96925   0.0128584  4.45077e-16
 33     1.97518  0.00644242  4.53653e-16

 ──────────────────────────────────────────────────────────────────────────────
                                       Time                   Allocations      
                               ──────────────────────   ───────────────────────
       Tot / % measured:           351253s / 100%          547584GiB / 100%    

 Section               ncalls     time   %tot     avg     alloc   %tot      avg
 ──────────────────────────────────────────────────────────────────────────────
 apply_χ0                  33   351136s   100%  10640s   547537GiB100%   16592GiB
   Hamiltonian mult...   612k   17554s  5.00%  28.7ms   2837GiB  0.52%  4.75MiB
 PlaneWaveBasis             1    17.0s  0.00%   17.0s   7.04GiB  0.00%  7.04GiB
   Instantiation Ewald      1    12.4s  0.00%   12.4s   4.43GiB  0.00%  4.43GiB
   Instantiation At...      1    2.97s  0.00%   2.97s   2.47GiB  0.00%  2.47GiB
   Instantiation At...      1    1.50s  0.00%   1.50s   30.4MiB  0.00%  30.4MiB
   build_kpoints            1   69.2ms  0.00%  69.2ms   66.3MiB  0.00%  66.3MiB
   Instantiation Ha...      1   4.96ms  0.00%  4.96ms   10.1MiB  0.00%  10.1MiB
   Instantiation Ki...      1   2.72ms  0.00%  2.72ms   3.04MiB  0.00%  3.04MiB
   Instantiation Ps...      1    163μs  0.00%   163μs   2.00KiB  0.00%  2.00KiB
   Instantiation Xc         1   3.26μs  0.00%  3.26μs     32.0B  0.00%    32.0B
 mixing Kerker             33    390ms  0.00%  11.8ms    669MiB  0.00%  20.3MiB
 spglib_get_symmetry        1   10.5ms  0.00%  10.5ms    401KiB  0.00%   401KiB
 ──────────────────────────────────────────────────────────────────────────────
